filename,index,prob
Acanthodesmia_micropora/00046_00309-04.jpg,0,0.57194614
Acanthodesmia_micropora/02829_00075-29.jpg,0,0.9990803
Acanthodesmia_micropora/03589_00210-05.jpg,0,0.998628
Acanthodesmia_micropora/04137_00291-06.jpg,0,0.9946142
Acanthodesmia_micropora/05044_00272-24.jpg,0,0.999624
Acanthodesmia_micropora/05222_00196-10.jpg,0,0.9999635
Acanthodesmia_micropora/05795_00221-02.jpg,0,0.9963188
Acanthodesmia_micropora/06056_00296-24.jpg,14,0.5769695
Acanthodesmia_micropora/06331_00191-09.jpg,0,0.9760306
Acanthodesmia_micropora/06801_00145-08.jpg,0,0.9977938
Acanthodesmia_micropora/07178_00126-10.jpg,0,0.9594458
Acanthodesmia_micropora/07876_00082-11.jpg,0,0.999403
Actinomma_leptoderma_boreale/01244_00390-24.jpg,1,0.8891544
Actinomma_leptoderma_boreale/02056_00140-02.jpg,1,0.98809123
Actinomma_leptoderma_boreale/03006_00332-09.jpg,12,0.6821997
Actinomma_leptoderma_boreale/04175_00031-06.jpg,1,0.94672304
Actinomma_leptoderma_boreale/04943_00007-14.jpg,12,0.71662223
Actinomma_leptoderma_boreale/05353_00205-14.jpg,1,0.63371736
Actinomma_leptoderma_boreale/05863_00169-05.jpg,21,0.8103176
Actinomma_leptoderma_boreale/06597_00183-09.jpg,1,0.97088313
Actinomma_leptoderma_boreale/07408_00093-30.jpg,1,0.9385227
Actinomma_leptoderma_boreale/07588_00329-32.jpg,21,0.57145077
Actinomma_leptoderma_boreale/08263_00198-14.jpg,1,0.9118595
Actinomma_leptoderma_boreale/09612_00034-22.jpg,1,0.91692704
Actinomma_leptoderma_boreale/10697_00242-14.jpg,1,0.955258
Actinomma_leptoderma_boreale/14652_00141-34.jpg,1,0.8597268
Antarctissa_denticulata-cyrindrica/02391_00109-23.jpg,20,0.6586225
Antarctissa_denticulata-cyrindrica/03545_00060-13.jpg,2,0.9999639
Antarctissa_denticulata-cyrindrica/03959_00224-07.jpg,2,0.99536103
Antarctissa_denticulata-cyrindrica/04062_00459-11.jpg,2,0.99375993
Antarctissa_denticulata-cyrindrica/04136_00393-04.jpg,2,0.99967384
Antarctissa_denticulata-cyrindrica/04232_00046-02.jpg,2,0.99978405
Antarctissa_denticulata-cyrindrica/04355_00236-06.jpg,2,0.98813987
Antarctissa_denticulata-cyrindrica/04408_00421-05.jpg,2,0.98227733
Antarctissa_denticulata-cyrindrica/04518_00380-02.jpg,2,0.92816585
Antarctissa_denticulata-cyrindrica/04572_00134-21.jpg,2,0.9999633
Antarctissa_denticulata-cyrindrica/04600_00060-31.jpg,2,0.98554385
Antarctissa_denticulata-cyrindrica/04671_00358-11.jpg,2,0.999086
Antarctissa_denticulata-cyrindrica/04798_00022-02.jpg,2,0.9999249
Antarctissa_denticulata-cyrindrica/04932_00277-12.jpg,2,0.9998216
Antarctissa_denticulata-cyrindrica/05008_00123-29.jpg,2,0.99968827
Antarctissa_denticulata-cyrindrica/05052_00059-03.jpg,2,0.9933136
Antarctissa_denticulata-cyrindrica/05138_00253-09.jpg,2,0.99993026
Antarctissa_denticulata-cyrindrica/05458_00322-01.jpg,2,0.9952494
Antarctissa_denticulata-cyrindrica/05604_00376-18.jpg,2,0.99928683
Antarctissa_denticulata-cyrindrica/05804_00187-20.jpg,2,0.58617437
Antarctissa_denticulata-cyrindrica/05862_00419-20.jpg,2,0.99315083
Antarctissa_denticulata-cyrindrica/06039_00110-18.jpg,2,0.9033441
Antarctissa_denticulata-cyrindrica/06380_00214-35.jpg,2,0.9805818
Antarctissa_denticulata-cyrindrica/06599_00082-18.jpg,2,0.9993703
Antarctissa_denticulata-cyrindrica/06694_00338-32.jpg,2,0.9998487
Antarctissa_denticulata-cyrindrica/06800_00272-17.jpg,2,0.9999764
Antarctissa_denticulata-cyrindrica/06911_00234-29.jpg,2,0.9966018
Antarctissa_denticulata-cyrindrica/07073_00198-17.jpg,2,0.98324144
Antarctissa_denticulata-cyrindrica/07230_00143-04.jpg,2,0.9997545
Antarctissa_denticulata-cyrindrica/07395_00353-35.jpg,2,0.84636074
Antarctissa_denticulata-cyrindrica/07761_00315-15.jpg,2,0.9999232
Antarctissa_denticulata-cyrindrica/07947_00442-03.jpg,2,0.9976242
Antarctissa_denticulata-cyrindrica/08335_00344-13.jpg,2,0.44857797
Antarctissa_denticulata-cyrindrica/08438_00379-30.jpg,2,0.99045753
Antarctissa_denticulata-cyrindrica/08692_00294-23.jpg,2,0.9996393
Antarctissa_denticulata-cyrindrica/08846_00056-33.jpg,2,0.99964416
Antarctissa_denticulata-cyrindrica/09010_00247-10.jpg,2,0.9966066
Antarctissa_denticulata-cyrindrica/09377_00405-30.jpg,2,0.99994314
Antarctissa_denticulata-cyrindrica/09683_00155-30.jpg,2,0.9979265
Antarctissa_denticulata-cyrindrica/10360_00104-33.jpg,2,0.92076445
Antarctissa_denticulata-cyrindrica/11465_00140-13.jpg,2,0.96589303
Antarctissa_denticulata-cyrindrica/12427_00252-11.jpg,2,0.99940705
Antarctissa_juvenile/00009_00411-21.jpg,3,0.9988783
Antarctissa_juvenile/00015_00051-01.jpg,3,0.9996076
Antarctissa_juvenile/00020_00280-21.jpg,3,0.99945337
Antarctissa_juvenile/00027_00042-29.jpg,3,0.9994553
Antarctissa_juvenile/00032_00365-15.jpg,1,0.5293505
Antarctissa_juvenile/00038_00422-13.jpg,3,0.97170043
Antarctissa_juvenile/00047_00173-12.jpg,3,0.99955755
Antarctissa_juvenile/00054_00144-02.jpg,3,0.99968123
Antarctissa_juvenile/00059_00205-12.jpg,3,0.999496
Antarctissa_juvenile/00066_00173-01.jpg,3,0.9989341
Antarctissa_juvenile/00071_00101-32.jpg,3,0.9958396
Antarctissa_juvenile/00074_00219-20.jpg,3,0.9991066
Antarctissa_juvenile/00079_00117-19.jpg,3,0.9952455
Antarctissa_juvenile/00082_00339-34.jpg,3,0.9997551
Antarctissa_juvenile/00087_00360-21.jpg,3,0.99273694
Antarctissa_juvenile/00093_00221-10.jpg,3,0.9984028
Antarctissa_juvenile/00096_00148-19.jpg,3,0.9993838
Antarctissa_juvenile/00103_00277-05.jpg,3,0.9987239
Antarctissa_juvenile/00110_00303-15.jpg,3,0.99897987
Antarctissa_juvenile/00116_00013-01.jpg,3,0.9987645
Antarctissa_juvenile/00126_00126-03.jpg,3,0.9984097
Antarctissa_juvenile/00130_00161-30.jpg,3,0.9971328
Antarctissa_juvenile/00136_00234-30.jpg,3,0.9817702
Antarctissa_juvenile/00140_00339-05.jpg,3,0.99619627
Antarctissa_juvenile/00146_00243-17.jpg,3,0.9993748
Antarctissa_juvenile/00150_00315-19.jpg,3,0.9987766
Antarctissa_juvenile/00156_00274-32.jpg,3,0.999605
Antarctissa_juvenile/00163_00098-09.jpg,3,0.99569845
Antarctissa_juvenile/00171_00204-07.jpg,3,0.9996087
Antarctissa_juvenile/00176_00455-08.jpg,3,0.99955446
Antarctissa_juvenile/00188_00639-03.jpg,3,0.99741685
Antarctissa_juvenile/00197_00370-05.jpg,3,0.99834645
Antarctissa_juvenile/00205_00422-10.jpg,3,0.99843174
Antarctissa_juvenile/00216_00128-13.jpg,3,0.9902146
Antarctissa_juvenile/00222_00319-12.jpg,3,0.9984434
Antarctissa_juvenile/00231_00320-45.jpg,3,0.99940145
Antarctissa_juvenile/00235_00222-33.jpg,3,0.9993166
Antarctissa_juvenile/00247_00371-04.jpg,3,0.992859
Antarctissa_juvenile/00260_00322-03.jpg,3,0.9995016
Antarctissa_juvenile/00271_00182-26.jpg,3,0.9953538
Antarctissa_juvenile/00275_00392-07.jpg,3,0.9956815
Antarctissa_juvenile/00280_00088-11.jpg,3,0.9993467
Antarctissa_juvenile/00284_00241-21.jpg,3,0.9973603
Antarctissa_juvenile/00293_00174-24.jpg,3,0.99623424
Antarctissa_juvenile/00298_00373-09.jpg,3,0.9485609
Antarctissa_juvenile/00303_00258-19.jpg,3,0.99593866
Antarctissa_juvenile/00314_00085-40.jpg,3,0.9920101
Antarctissa_juvenile/00326_00102-25.jpg,3,0.9980988
Antarctissa_juvenile/00330_00288-15.jpg,3,0.9988901
Antarctissa_juvenile/00334_00215-27.jpg,3,0.9979341
Antarctissa_juvenile/00348_00053-28.jpg,3,0.99899167
Antarctissa_juvenile/00350_00395-12.jpg,3,0.99906725
Antarctissa_juvenile/00361_00074-24.jpg,3,0.98795426
Antarctissa_juvenile/00366_00347-31.jpg,3,0.9957188
Antarctissa_juvenile/00374_00333-05.jpg,3,0.99799526
Antarctissa_juvenile/00378_00270-08.jpg,3,0.99634594
Antarctissa_juvenile/00393_00320-37.jpg,3,0.9977102
Antarctissa_juvenile/00401_00227-40.jpg,3,0.9990834
Antarctissa_juvenile/00409_00185-06.jpg,3,0.98865396
Antarctissa_juvenile/00416_00343-35.jpg,3,0.99588144
Antarctissa_juvenile/00424_00053-40.jpg,3,0.997447
Antarctissa_juvenile/00430_00308-34.jpg,3,0.998315
Antarctissa_juvenile/00435_00356-12.jpg,3,0.8618699
Antarctissa_juvenile/00452_00325-04.jpg,3,0.99774545
Antarctissa_juvenile/00458_00128-15.jpg,3,0.99936825
Antarctissa_juvenile/00472_00318-05.jpg,3,0.9978871
Antarctissa_juvenile/00488_00099-19.jpg,3,0.9993036
Antarctissa_juvenile/00498_00173-25.jpg,3,0.9878157
Antarctissa_juvenile/00521_00303-02.jpg,3,0.9974806
Antarctissa_juvenile/00538_00237-05.jpg,3,0.96663386
Antarctissa_juvenile/00549_00351-11.jpg,3,0.82296634
Antarctissa_juvenile/00563_00181-25.jpg,3,0.98044246
Antarctissa_juvenile/00577_00327-30.jpg,3,0.9952152
Antarctissa_juvenile/00597_00046-15.jpg,3,0.9988286
Antarctissa_juvenile/00614_00337-05.jpg,3,0.9965084
Antarctissa_juvenile/00632_00238-16.jpg,3,0.98083776
Antarctissa_juvenile/00645_00263-11.jpg,3,0.9979498
Antarctissa_juvenile/00677_00274-06.jpg,3,0.99856937
Antarctissa_juvenile/00692_00316-15.jpg,3,0.9976671
Antarctissa_juvenile/00704_00209-22.jpg,3,0.9978644
Antarctissa_juvenile/00724_00343-17.jpg,3,0.99736303
Antarctissa_juvenile/00732_00171-16.jpg,3,0.9987923
Antarctissa_juvenile/00753_00384-04.jpg,3,0.9889286
Antarctissa_juvenile/00773_00087-06.jpg,3,0.99925333
Antarctissa_juvenile/00801_00330-15.jpg,3,0.96221954
Antarctissa_juvenile/00828_00161-28.jpg,3,0.99841714
Antarctissa_juvenile/00851_00039-20.jpg,3,0.99641055
Antarctissa_juvenile/00890_00033-13.jpg,3,0.9978479
Antarctissa_juvenile/00923_00261-21.jpg,3,0.9979672
Antarctissa_juvenile/00939_00276-25.jpg,3,0.99848783
Antarctissa_juvenile/00965_00079-01.jpg,3,0.9984263
Antarctissa_juvenile/00991_00036-29.jpg,3,0.9977976
Antarctissa_juvenile/01023_00258-23.jpg,3,0.9988254
Antarctissa_juvenile/01057_00294-14.jpg,3,0.9995491
Antarctissa_juvenile/01114_00315-18.jpg,3,0.9938552
Antarctissa_juvenile/01138_00021-10.jpg,3,0.98827296
Antarctissa_juvenile/01192_00043-26.jpg,3,0.9888769
Antarctissa_juvenile/01227_00340-03.jpg,3,0.99953115
Antarctissa_juvenile/01297_00215-11.jpg,3,0.9901574
Antarctissa_juvenile/01341_00256-30.jpg,3,0.98640025
Antarctissa_juvenile/01398_00333-28.jpg,3,0.99883574
Antarctissa_juvenile/01425_00165-19.jpg,3,0.99930954
Antarctissa_juvenile/01502_00148-15.jpg,3,0.85877293
Antarctissa_juvenile/01606_00448-08.jpg,3,0.9784111
Antarctissa_juvenile/01706_00134-01.jpg,3,0.99723536
Antarctissa_juvenile/01896_00323-10.jpg,3,0.99933845
Antarctissa_juvenile/02030_00080-32.jpg,3,0.9995103
Antarctissa_juvenile/02099_00190-15.jpg,3,0.99845576
Antarctissa_juvenile/02271_00304-34.jpg,3,0.9993461
Antarctissa_juvenile/02429_00303-47.jpg,3,0.99489874
Antarctissa_juvenile/02778_00108-47.jpg,3,0.99204516
Antarctissa_juvenile/03039_00030-17.jpg,3,0.99810743
