filename,index,prob
Acanthodesmia_micropora/00046_00309-04.jpg,0,0.9947606
Acanthodesmia_micropora/02829_00075-29.jpg,0,0.9999081
Acanthodesmia_micropora/03589_00210-05.jpg,0,0.99990225
Acanthodesmia_micropora/04137_00291-06.jpg,0,0.99991155
Acanthodesmia_micropora/05044_00272-24.jpg,0,0.99857104
Acanthodesmia_micropora/05222_00196-10.jpg,0,0.9996495
Acanthodesmia_micropora/05795_00221-02.jpg,0,0.9999951
Acanthodesmia_micropora/06056_00296-24.jpg,0,0.95793456
Acanthodesmia_micropora/06331_00191-09.jpg,0,0.9999397
Acanthodesmia_micropora/06801_00145-08.jpg,0,0.9999795
Acanthodesmia_micropora/07178_00126-10.jpg,0,0.9999745
Acanthodesmia_micropora/07876_00082-11.jpg,0,0.99985206
Actinomma_leptoderma_boreale/01244_00390-24.jpg,1,0.991088
Actinomma_leptoderma_boreale/02056_00140-02.jpg,1,0.9990428
Actinomma_leptoderma_boreale/03006_00332-09.jpg,12,0.6171966
Actinomma_leptoderma_boreale/04175_00031-06.jpg,1,0.986471
Actinomma_leptoderma_boreale/04943_00007-14.jpg,12,0.9581913
Actinomma_leptoderma_boreale/05353_00205-14.jpg,1,0.96947485
Actinomma_leptoderma_boreale/05863_00169-05.jpg,21,0.9257553
Actinomma_leptoderma_boreale/06597_00183-09.jpg,1,0.9974905
Actinomma_leptoderma_boreale/07408_00093-30.jpg,1,0.9990294
Actinomma_leptoderma_boreale/07588_00329-32.jpg,1,0.71237653
Actinomma_leptoderma_boreale/08263_00198-14.jpg,1,0.9913912
Actinomma_leptoderma_boreale/09612_00034-22.jpg,1,0.86245
Actinomma_leptoderma_boreale/10697_00242-14.jpg,1,0.998706
Actinomma_leptoderma_boreale/14652_00141-34.jpg,1,0.89642125
Antarctissa_denticulata-cyrindrica/02391_00109-23.jpg,19,0.4322376
Antarctissa_denticulata-cyrindrica/03545_00060-13.jpg,2,0.9986883
Antarctissa_denticulata-cyrindrica/03959_00224-07.jpg,2,0.97711504
Antarctissa_denticulata-cyrindrica/04062_00459-11.jpg,2,0.99904233
Antarctissa_denticulata-cyrindrica/04136_00393-04.jpg,2,0.9996536
Antarctissa_denticulata-cyrindrica/04232_00046-02.jpg,2,0.999653
Antarctissa_denticulata-cyrindrica/04355_00236-06.jpg,2,0.8566502
Antarctissa_denticulata-cyrindrica/04408_00421-05.jpg,2,0.99710065
Antarctissa_denticulata-cyrindrica/04518_00380-02.jpg,2,0.9661185
Antarctissa_denticulata-cyrindrica/04572_00134-21.jpg,2,0.99973863
Antarctissa_denticulata-cyrindrica/04600_00060-31.jpg,2,0.5521609
Antarctissa_denticulata-cyrindrica/04671_00358-11.jpg,2,0.9999175
Antarctissa_denticulata-cyrindrica/04798_00022-02.jpg,2,0.99999714
Antarctissa_denticulata-cyrindrica/04932_00277-12.jpg,2,0.99999523
Antarctissa_denticulata-cyrindrica/05008_00123-29.jpg,2,0.9996119
Antarctissa_denticulata-cyrindrica/05052_00059-03.jpg,2,0.96425635
Antarctissa_denticulata-cyrindrica/05138_00253-09.jpg,2,0.99975544
Antarctissa_denticulata-cyrindrica/05458_00322-01.jpg,2,0.99941516
Antarctissa_denticulata-cyrindrica/05604_00376-18.jpg,2,0.9990219
Antarctissa_denticulata-cyrindrica/05804_00187-20.jpg,18,0.5674154
Antarctissa_denticulata-cyrindrica/05862_00419-20.jpg,2,0.9906034
Antarctissa_denticulata-cyrindrica/06039_00110-18.jpg,2,0.9909078
Antarctissa_denticulata-cyrindrica/06380_00214-35.jpg,2,0.99977857
Antarctissa_denticulata-cyrindrica/06599_00082-18.jpg,2,0.9948841
Antarctissa_denticulata-cyrindrica/06694_00338-32.jpg,2,0.99987566
Antarctissa_denticulata-cyrindrica/06800_00272-17.jpg,2,0.9989465
Antarctissa_denticulata-cyrindrica/06911_00234-29.jpg,2,0.9437526
Antarctissa_denticulata-cyrindrica/07073_00198-17.jpg,2,0.9937691
Antarctissa_denticulata-cyrindrica/07230_00143-04.jpg,2,0.99950254
Antarctissa_denticulata-cyrindrica/07395_00353-35.jpg,2,0.9980478
Antarctissa_denticulata-cyrindrica/07761_00315-15.jpg,2,0.9999963
