filename,index,prob
Acanthodesmia_micropora/00046_00309-04.jpg,0,0.9149781
Acanthodesmia_micropora/02829_00075-29.jpg,0,0.9965635
Acanthodesmia_micropora/03589_00210-05.jpg,0,0.9965268
Acanthodesmia_micropora/04137_00291-06.jpg,0,0.994722
Acanthodesmia_micropora/05044_00272-24.jpg,0,0.95044345
Acanthodesmia_micropora/05222_00196-10.jpg,0,0.99772507
Acanthodesmia_micropora/05795_00221-02.jpg,0,0.9959258
Acanthodesmia_micropora/06056_00296-24.jpg,0,0.9922236
Acanthodesmia_micropora/06331_00191-09.jpg,0,0.9953631
Acanthodesmia_micropora/06801_00145-08.jpg,0,0.9973635
Acanthodesmia_micropora/07178_00126-10.jpg,0,0.99668485
Acanthodesmia_micropora/07876_00082-11.jpg,0,0.9982432
Actinomma_leptoderma_boreale/01244_00390-24.jpg,1,0.7506814
Actinomma_leptoderma_boreale/02056_00140-02.jpg,1,0.9937308
Actinomma_leptoderma_boreale/03006_00332-09.jpg,12,0.6406998
Actinomma_leptoderma_boreale/04175_00031-06.jpg,1,0.91290975
Actinomma_leptoderma_boreale/04943_00007-14.jpg,1,0.90082514
Actinomma_leptoderma_boreale/05353_00205-14.jpg,1,0.72463804
Actinomma_leptoderma_boreale/05863_00169-05.jpg,21,0.6723678
Actinomma_leptoderma_boreale/06597_00183-09.jpg,1,0.9659167
Actinomma_leptoderma_boreale/07408_00093-30.jpg,1,0.95036083
Actinomma_leptoderma_boreale/07588_00329-32.jpg,21,0.8821981
Actinomma_leptoderma_boreale/08263_00198-14.jpg,1,0.8953035
Actinomma_leptoderma_boreale/09612_00034-22.jpg,1,0.9533135
Actinomma_leptoderma_boreale/10697_00242-14.jpg,1,0.9818554
Actinomma_leptoderma_boreale/14652_00141-34.jpg,1,0.90159535
Antarctissa_denticulata-cyrindrica/02391_00109-23.jpg,19,0.8872771
Antarctissa_denticulata-cyrindrica/03545_00060-13.jpg,2,0.9949669
Antarctissa_denticulata-cyrindrica/03959_00224-07.jpg,2,0.943435
Antarctissa_denticulata-cyrindrica/04062_00459-11.jpg,2,0.9545352
Antarctissa_denticulata-cyrindrica/04136_00393-04.jpg,2,0.98914087
Antarctissa_denticulata-cyrindrica/04232_00046-02.jpg,2,0.99176204
Antarctissa_denticulata-cyrindrica/04355_00236-06.jpg,2,0.9235011
Antarctissa_denticulata-cyrindrica/04408_00421-05.jpg,2,0.9927146
Antarctissa_denticulata-cyrindrica/04518_00380-02.jpg,2,0.5613517
Antarctissa_denticulata-cyrindrica/04572_00134-21.jpg,2,0.99355936
Antarctissa_denticulata-cyrindrica/04600_00060-31.jpg,2,0.66856545
Antarctissa_denticulata-cyrindrica/04671_00358-11.jpg,2,0.9951793
Antarctissa_denticulata-cyrindrica/04798_00022-02.jpg,2,0.9986563
Antarctissa_denticulata-cyrindrica/04932_00277-12.jpg,2,0.9974643
Antarctissa_denticulata-cyrindrica/05008_00123-29.jpg,2,0.9954625
Antarctissa_denticulata-cyrindrica/05052_00059-03.jpg,2,0.96552515
Antarctissa_denticulata-cyrindrica/05138_00253-09.jpg,2,0.9910575
Antarctissa_denticulata-cyrindrica/05458_00322-01.jpg,2,0.99450654
Antarctissa_denticulata-cyrindrica/05604_00376-18.jpg,2,0.99802905
Antarctissa_denticulata-cyrindrica/05804_00187-20.jpg,2,0.80094934
Antarctissa_denticulata-cyrindrica/05862_00419-20.jpg,2,0.9863105
Antarctissa_denticulata-cyrindrica/06039_00110-18.jpg,2,0.92131925
Antarctissa_denticulata-cyrindrica/06380_00214-35.jpg,2,0.9787764
Antarctissa_denticulata-cyrindrica/06599_00082-18.jpg,2,0.9979138
Antarctissa_denticulata-cyrindrica/06694_00338-32.jpg,2,0.9975241
Antarctissa_denticulata-cyrindrica/06800_00272-17.jpg,2,0.99812406
Antarctissa_denticulata-cyrindrica/06911_00234-29.jpg,2,0.9888038
Antarctissa_denticulata-cyrindrica/07073_00198-17.jpg,2,0.9357417
Antarctissa_denticulata-cyrindrica/07230_00143-04.jpg,2,0.9770619
Antarctissa_denticulata-cyrindrica/07395_00353-35.jpg,2,0.8884288
Antarctissa_denticulata-cyrindrica/07761_00315-15.jpg,2,0.9974611
Antarctissa_denticulata-cyrindrica/07947_00442-03.jpg,2,0.9764981
Antarctissa_denticulata-cyrindrica/08335_00344-13.jpg,2,0.83508205
Antarctissa_denticulata-cyrindrica/08438_00379-30.jpg,2,0.87567854
Antarctissa_denticulata-cyrindrica/08692_00294-23.jpg,2,0.9864119
Antarctissa_denticulata-cyrindrica/08846_00056-33.jpg,2,0.9905918
Antarctissa_denticulata-cyrindrica/09010_00247-10.jpg,2,0.9694567
Antarctissa_denticulata-cyrindrica/09377_00405-30.jpg,2,0.9984956
Antarctissa_denticulata-cyrindrica/09683_00155-30.jpg,2,0.4584572
Antarctissa_denticulata-cyrindrica/10360_00104-33.jpg,2,0.94775224
Antarctissa_denticulata-cyrindrica/11465_00140-13.jpg,2,0.9048079
Antarctissa_denticulata-cyrindrica/12427_00252-11.jpg,2,0.99047244
Antarctissa_juvenile/00009_00411-21.jpg,3,0.9988116
Antarctissa_juvenile/00015_00051-01.jpg,3,0.9979746
Antarctissa_juvenile/00020_00280-21.jpg,3,0.9990752
Antarctissa_juvenile/00027_00042-29.jpg,3,0.99933237
Antarctissa_juvenile/00032_00365-15.jpg,3,0.8646881
Antarctissa_juvenile/00038_00422-13.jpg,3,0.9968733
Antarctissa_juvenile/00047_00173-12.jpg,3,0.99917597
Antarctissa_juvenile/00054_00144-02.jpg,3,0.99943167
Antarctissa_juvenile/00059_00205-12.jpg,3,0.99886394
Antarctissa_juvenile/00066_00173-01.jpg,3,0.9990546
Antarctissa_juvenile/00071_00101-32.jpg,3,0.99890935
Antarctissa_juvenile/00074_00219-20.jpg,3,0.9976094
Antarctissa_juvenile/00079_00117-19.jpg,3,0.99925584
Antarctissa_juvenile/00082_00339-34.jpg,3,0.9993098
Antarctissa_juvenile/00087_00360-21.jpg,3,0.99710745
Antarctissa_juvenile/00093_00221-10.jpg,3,0.99845374
Antarctissa_juvenile/00096_00148-19.jpg,3,0.99899393
Antarctissa_juvenile/00103_00277-05.jpg,3,0.9994141
Antarctissa_juvenile/00110_00303-15.jpg,3,0.99929106
Antarctissa_juvenile/00116_00013-01.jpg,3,0.9773068
Antarctissa_juvenile/00126_00126-03.jpg,3,0.9969951
Antarctissa_juvenile/00130_00161-30.jpg,3,0.9976489
Antarctissa_juvenile/00136_00234-30.jpg,3,0.9577699
Antarctissa_juvenile/00140_00339-05.jpg,3,0.99870086
Antarctissa_juvenile/00146_00243-17.jpg,3,0.9982437
Antarctissa_juvenile/00150_00315-19.jpg,3,0.99894494
Antarctissa_juvenile/00156_00274-32.jpg,3,0.9991499
Antarctissa_juvenile/00163_00098-09.jpg,3,0.9989415
Antarctissa_juvenile/00171_00204-07.jpg,3,0.999297
Antarctissa_juvenile/00176_00455-08.jpg,3,0.99931717
Antarctissa_juvenile/00188_00639-03.jpg,3,0.99710876
Antarctissa_juvenile/00197_00370-05.jpg,3,0.9990319
Antarctissa_juvenile/00205_00422-10.jpg,3,0.99860954
Antarctissa_juvenile/00216_00128-13.jpg,3,0.9994093
Antarctissa_juvenile/00222_00319-12.jpg,3,0.99933136
Antarctissa_juvenile/00231_00320-45.jpg,3,0.99932563
