filename,index,prob
Acanthodesmia_micropora/00046_00309-04.jpg,0,0.9749693
Acanthodesmia_micropora/02829_00075-29.jpg,0,0.99979466
Acanthodesmia_micropora/03589_00210-05.jpg,0,0.9997323
Acanthodesmia_micropora/04137_00291-06.jpg,0,0.9997148
Acanthodesmia_micropora/05044_00272-24.jpg,0,0.92118204
Acanthodesmia_micropora/05222_00196-10.jpg,0,0.9999082
Acanthodesmia_micropora/05795_00221-02.jpg,0,0.9820889
Acanthodesmia_micropora/06056_00296-24.jpg,0,0.64035565
Acanthodesmia_micropora/06331_00191-09.jpg,0,0.99903417
Acanthodesmia_micropora/06801_00145-08.jpg,0,0.99979895
Acanthodesmia_micropora/07178_00126-10.jpg,0,0.9993344
Acanthodesmia_micropora/07876_00082-11.jpg,0,0.99985206
Actinomma_leptoderma_boreale/01244_00390-24.jpg,1,0.93207127
Actinomma_leptoderma_boreale/02056_00140-02.jpg,1,0.9992685
Actinomma_leptoderma_boreale/03006_00332-09.jpg,1,0.5161277
Actinomma_leptoderma_boreale/04175_00031-06.jpg,1,0.8904692
Actinomma_leptoderma_boreale/04943_00007-14.jpg,12,0.50094897
Actinomma_leptoderma_boreale/05353_00205-14.jpg,1,0.88958323
Actinomma_leptoderma_boreale/05863_00169-05.jpg,21,0.9722978
Actinomma_leptoderma_boreale/06597_00183-09.jpg,1,0.98505914
Actinomma_leptoderma_boreale/07408_00093-30.jpg,1,0.81519717
Actinomma_leptoderma_boreale/07588_00329-32.jpg,1,0.85928804
Actinomma_leptoderma_boreale/08263_00198-14.jpg,1,0.7668955
Actinomma_leptoderma_boreale/09612_00034-22.jpg,1,0.99619067
Actinomma_leptoderma_boreale/10697_00242-14.jpg,1,0.9899663
Actinomma_leptoderma_boreale/14652_00141-34.jpg,1,0.99359375
Antarctissa_denticulata-cyrindrica/02391_00109-23.jpg,19,0.91617274
Antarctissa_denticulata-cyrindrica/03545_00060-13.jpg,2,0.99521106
Antarctissa_denticulata-cyrindrica/03959_00224-07.jpg,2,0.98864275
Antarctissa_denticulata-cyrindrica/04062_00459-11.jpg,2,0.9788423
Antarctissa_denticulata-cyrindrica/04136_00393-04.jpg,2,0.9996159
Antarctissa_denticulata-cyrindrica/04232_00046-02.jpg,2,0.99983907
Antarctissa_denticulata-cyrindrica/04355_00236-06.jpg,2,0.9578007
Antarctissa_denticulata-cyrindrica/04408_00421-05.jpg,2,0.9941286
Antarctissa_denticulata-cyrindrica/04518_00380-02.jpg,2,0.79822624
